HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,SpeseTot,Deck,CabinNum,Side,GroupId,GroupSize,IsSolo
Earth,1.0,PSO J318.5-22,,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,444,P,2752,3,0
Earth,0.0,TRAPPIST-1e,58.0,0.0,0.0,82.0,0.0,758.0,0.0,True,840.0,E,165,P,2752,3,0
Earth,0.0,PSO J318.5-22,39.0,0.0,0.0,0.0,0.0,0.0,907.0,False,907.0,E,188,S,2753,1,1
Earth,0.0,TRAPPIST-1e,13.0,0.0,911.0,1.0,0.0,74.0,0.0,False,986.0,E,166,P,2754,1,1
Europa,1.0,55 Cancri e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,85,P,2755,1,1
Mars,0.0,55 Cancri e,23.0,0.0,253.0,0.0,0.0,888.0,0.0,False,1141.0,F,572,P,2756,1,1
Earth,1.0,PSO J318.5-22,24.0,0.0,,0.0,0.0,0.0,0.0,True,0.0,G,446,P,2758,1,1
Earth,0.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,170.0,14.0,810.0,False,994.0,E,167,P,2759,1,1
Earth,,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,438,S,2760,3,0
Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,438,S,2760,3,0
Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,438,S,2760,3,0
Earth,0.0,TRAPPIST-1e,36.0,0.0,625.0,0.0,260.0,0.0,0.0,False,885.0,G,439,S,2762,2,0
Earth,0.0,55 Cancri e,15.0,0.0,254.0,0.0,10.0,180.0,0.0,False,444.0,G,439,S,2762,2,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,91.0,756.0,0.0,0.0,12.0,True,859.0,E,168,P,2763,1,1
Earth,0.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,213.0,166.0,1209.0,True,1588.0,E,189,S,2764,1,1
Mars,0.0,TRAPPIST-1e,27.0,0.0,1502.0,1.0,0.0,0.0,0.0,False,1503.0,F,532,S,2765,1,1
Earth,0.0,TRAPPIST-1e,36.0,0.0,123.0,3.0,,7.0,0.0,True,133.0,F,533,S,2768,3,0
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,442,S,2768,3,0
Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,442,S,2768,3,0
Earth,0.0,PSO J318.5-22,22.0,0.0,0.0,837.0,192.0,0.0,,False,1029.0,F,573,P,2769,1,1
Earth,0.0,TRAPPIST-1e,56.0,0.0,0.0,1721.0,0.0,96.0,0.0,False,1817.0,G,443,S,2770,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,757.0,0.0,False,757.0,G,444,S,2772,1,1
Mars,0.0,TRAPPIST-1e,25.0,0.0,314.0,2.0,648.0,92.0,0.0,False,1056.0,D,94,S,2773,1,1
Earth,0.0,TRAPPIST-1e,29.0,0.0,3.0,0.0,3.0,0.0,697.0,False,703.0,F,575,P,2774,3,0
Earth,0.0,TRAPPIST-1e,17.0,0.0,0.0,1195.0,31.0,0.0,0.0,False,1226.0,F,575,P,2774,3,0
Earth,0.0,TRAPPIST-1e,13.0,0.0,412.0,4.0,0.0,0.0,551.0,False,967.0,F,575,P,2774,3,0
Mars,0.0,TRAPPIST-1e,35.0,,2301.0,0.0,414.0,,0.0,True,2715.0,D,82,P,2778,2,0
Mars,1.0,55 Cancri e,53.0,0.0,,0.0,0.0,0.0,0.0,True,0.0,F,576,P,2778,2,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,14.0,702.0,0.0,0.0,0.0,False,716.0,F,578,P,2780,1,1
Earth,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,447,P,2781,1,1
Europa,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,D,83,P,2783,2,0
Europa,0.0,55 Cancri e,29.0,0.0,2.0,8.0,0.0,2864.0,155.0,False,3029.0,D,83,P,2783,2,0
Earth,0.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,1661.0,52.0,8.0,True,1721.0,G,448,P,2784,1,1
Europa,1.0,TRAPPIST-1e,58.0,0.0,,0.0,0.0,0.0,0.0,True,0.0,C,102,S,2785,1,1
Earth,0.0,PSO J318.5-22,53.0,0.0,0.0,1.0,0.0,195.0,493.0,True,689.0,E,190,S,2786,1,1
Earth,0.0,55 Cancri e,21.0,0.0,13.0,,1098.0,64.0,1.0,False,1176.0,F,535,S,2787,1,1
Earth,1.0,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,449,P,2788,1,1
Earth,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,450,P,2789,1,1
Europa,1.0,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,B,86,P,2790,5,0
Europa,0.0,55 Cancri e,41.0,0.0,0.0,320.0,4333.0,1313.0,51.0,False,6017.0,B,86,P,2790,5,0
Europa,0.0,TRAPPIST-1e,29.0,0.0,3.0,933.0,0.0,674.0,731.0,False,2341.0,B,86,P,2790,5,0
Europa,0.0,55 Cancri e,54.0,0.0,0.0,37.0,0.0,4689.0,0.0,False,4726.0,B,86,P,2790,5,0
Europa,0.0,55 Cancri e,43.0,0.0,0.0,9923.0,660.0,10.0,266.0,True,10859.0,B,86,P,2790,5,0
Earth,1.0,PSO J318.5-22,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,446,S,2792,1,1
Earth,0.0,TRAPPIST-1e,48.0,0.0,784.0,87.0,0.0,0.0,1.0,True,872.0,E,169,P,2793,1,1
Europa,0.0,TRAPPIST-1e,34.0,0.0,10.0,5659.0,15.0,3.0,0.0,True,5687.0,C,103,S,2795,2,0
Europa,0.0,TRAPPIST-1e,42.0,0.0,0.0,802.0,0.0,2622.0,671.0,False,4095.0,C,103,S,2795,2,0
Earth,0.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,863.0,0.0,False,863.0,F,536,S,2796,1,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,1345.0,False,1345.0,F,580,P,2797,1,1
Europa,0.0,TRAPPIST-1e,37.0,0.0,6.0,437.0,,54.0,3030.0,False,3527.0,A,23,P,2798,2,0
Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,A,23,P,2798,2,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,3.0,0.0,0.0,881.0,0.0,False,884.0,G,447,S,2799,2,0
nan,1.0,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,447,S,2799,2,0
Europa,0.0,TRAPPIST-1e,27.0,0.0,1.0,767.0,0.0,13104.0,3657.0,False,17529.0,B,87,P,2801,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,18.0,2595.0,0.0,0.0,122.0,True,2735.0,F,581,P,2802,1,1
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,366.0,268.0,0.0,False,634.0,F,582,P,2805,1,1
Mars,0.0,TRAPPIST-1e,28.0,0.0,948.0,0.0,64.0,170.0,0.0,False,1182.0,D,95,S,2806,1,1
Earth,0.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,154.0,22.0,820.0,False,996.0,E,171,P,2807,3,0
Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,452,P,2807,3,0
Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,452,P,2807,3,0
Earth,1.0,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,453,P,2809,1,1
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,454,P,2810,1,1
Earth,0.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,871.0,False,871.0,F,537,S,2811,1,1
Mars,0.0,55 Cancri e,43.0,0.0,803.0,0.0,384.0,120.0,0.0,True,1307.0,F,538,S,2812,1,1
Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,449,S,2813,1,1
nan,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,455,P,2814,1,1
nan,0.0,TRAPPIST-1e,25.0,0.0,237.0,0.0,910.0,0.0,12.0,False,1159.0,F,584,P,2817,1,1
Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,585,P,2818,3,0
Mars,1.0,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,585,P,2818,3,0
Mars,0.0,TRAPPIST-1e,24.0,0.0,165.0,0.0,981.0,2.0,0.0,True,1148.0,F,585,P,2818,3,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,77.0,169.0,0.0,0.0,470.0,False,716.0,F,586,P,2819,1,1
Earth,1.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,457,P,2820,1,1
Earth,1.0,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,458,P,2821,1,1
nan,1.0,55 Cancri e,3.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,G,450,S,2822,5,0
Earth,,TRAPPIST-1e,5.0,,0.0,0.0,0.0,0.0,,False,0.0,G,450,S,2822,5,0
Earth,1.0,55 Cancri e,3.0,0.0,0.0,,0.0,0.0,0.0,True,0.0,G,450,S,2822,5,0
Earth,1.0,nan,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,450,S,2822,5,0
nan,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,450,S,2822,5,0
Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,587,P,2823,1,1
Europa,1.0,55 Cancri e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,104,S,2824,1,1
Mars,,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,539,S,2825,1,1
Europa,0.0,55 Cancri e,28.0,0.0,1581.0,213.0,0.0,18.0,3051.0,False,4863.0,C,96,P,2826,2,0
Europa,0.0,TRAPPIST-1e,49.0,0.0,20.0,6807.0,174.0,3538.0,2473.0,False,13012.0,C,96,P,2826,2,0
Europa,0.0,TRAPPIST-1e,23.0,0.0,0.0,824.0,0.0,495.0,1479.0,True,2798.0,D,86,P,2831,2,0
Europa,0.0,TRAPPIST-1e,19.0,0.0,0.0,1.0,0.0,2085.0,55.0,False,2141.0,D,86,P,2831,2,0
Earth,0.0,TRAPPIST-1e,34.0,0.0,0.0,250.0,23.0,0.0,514.0,False,787.0,E,173,P,2832,1,1
Europa,0.0,TRAPPIST-1e,40.0,1.0,0.0,11.0,0.0,2205.0,1295.0,True,3511.0,C,105,S,2834,1,1
Europa,0.0,55 Cancri e,26.0,1.0,0.0,186.0,,548.0,5058.0,False,5792.0,A,24,P,2835,1,1
Earth,0.0,PSO J318.5-22,23.0,0.0,0.0,0.0,,3.0,1919.0,False,1922.0,F,588,P,2837,1,1
Mars,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,174,P,2838,1,1
Europa,0.0,TRAPPIST-1e,51.0,0.0,1.0,3935.0,0.0,146.0,0.0,True,4082.0,C,107,S,2839,1,1
Earth,0.0,55 Cancri e,44.0,0.0,672.0,0.0,0.0,0.0,20.0,False,692.0,F,540,S,2840,1,1
Mars,0.0,TRAPPIST-1e,50.0,0.0,357.0,0.0,657.0,0.0,0.0,False,1014.0,E,175,P,2843,1,1
Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,452,S,2846,1,1
Earth,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,464,P,2847,1,1
Earth,0.0,nan,21.0,0.0,33.0,126.0,0.0,461.0,0.0,False,620.0,G,465,P,2852,1,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,56.0,757.0,111.0,0.0,0.0,True,924.0,F,544,S,2853,1,1
Earth,0.0,55 Cancri e,14.0,0.0,0.0,,14.0,692.0,809.0,False,1515.0,F,591,P,2854,1,1
Europa,0.0,55 Cancri e,38.0,0.0,0.0,896.0,0.0,,4168.0,False,5064.0,C,108,S,2856,1,1
Earth,0.0,PSO J318.5-22,29.0,0.0,631.0,,0.0,40.0,0.0,False,671.0,F,545,S,2857,1,1
Europa,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,109,S,2858,3,0
Europa,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,109,S,2858,3,0
Europa,1.0,TRAPPIST-1e,40.0,0.0,0.0,,0.0,0.0,0.0,True,0.0,C,109,S,2858,3,0
Europa,1.0,55 Cancri e,,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,98,P,2859,1,1
Earth,0.0,PSO J318.5-22,18.0,0.0,154.0,22.0,77.0,1053.0,0.0,True,1306.0,F,546,S,2860,1,1
Earth,0.0,TRAPPIST-1e,17.0,0.0,5.0,756.0,0.0,0.0,0.0,True,761.0,F,547,S,2861,1,1
Mars,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,193,S,2862,1,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,2.0,49.0,0.0,801.0,False,852.0,G,466,P,2863,1,1
Mars,0.0,TRAPPIST-1e,34.0,0.0,2904.0,23.0,7.0,0.0,81.0,False,3015.0,D,88,P,2865,2,0
Mars,0.0,TRAPPIST-1e,53.0,0.0,520.0,0.0,442.0,0.0,0.0,True,962.0,D,88,P,2865,2,0
Europa,1.0,TRAPPIST-1e,36.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,110,S,2866,1,1
Mars,0.0,TRAPPIST-1e,41.0,0.0,71.0,0.0,1617.0,31.0,0.0,False,1719.0,D,89,P,2867,2,0
Mars,0.0,TRAPPIST-1e,51.0,0.0,819.0,4.0,92.0,38.0,0.0,False,953.0,E,176,P,2867,2,0
Earth,1.0,PSO J318.5-22,61.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,467,P,2869,1,1
Earth,0.0,TRAPPIST-1e,59.0,0.0,0.0,0.0,1.0,920.0,1.0,True,922.0,G,454,S,2870,1,1
Europa,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,,0.0,True,0.0,B,88,P,2871,2,0
Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,88,P,2871,2,0
Earth,0.0,PSO J318.5-22,57.0,0.0,0.0,1431.0,0.0,30.0,337.0,True,1798.0,G,455,S,2872,1,1
Mars,0.0,55 Cancri e,39.0,0.0,2127.0,,23.0,0.0,0.0,False,2150.0,E,194,S,2873,1,1
Europa,1.0,55 Cancri e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,107,S,2875,1,1
Earth,0.0,TRAPPIST-1e,42.0,0.0,173.0,656.0,0.0,0.0,23.0,False,852.0,G,456,S,2876,1,1
Earth,0.0,TRAPPIST-1e,36.0,0.0,418.0,40.0,7.0,338.0,0.0,False,803.0,F,592,P,2877,1,1
Mars,0.0,TRAPPIST-1e,42.0,0.0,44.0,0.0,3648.0,0.0,9.0,True,3701.0,F,593,P,2878,1,1
Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,468,P,2880,1,1
Earth,0.0,55 Cancri e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,457,S,2881,1,1
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,458,S,2882,1,1
Earth,0.0,TRAPPIST-1e,28.0,0.0,0.0,93.0,1282.0,0.0,0.0,True,1375.0,F,595,P,2883,1,1
Mars,0.0,TRAPPIST-1e,37.0,0.0,912.0,0.0,0.0,,0.0,False,912.0,D,90,P,2884,1,1
Earth,0.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,744.0,62.0,3.0,False,809.0,G,459,S,2887,1,1
Mars,0.0,TRAPPIST-1e,71.0,1.0,901.0,0.0,1698.0,0.0,0.0,False,2599.0,F,597,P,2888,1,1
Europa,0.0,TRAPPIST-1e,44.0,0.0,0.0,351.0,0.0,3.0,3447.0,False,3801.0,B,89,P,2890,2,0
Europa,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,89,P,2890,2,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,4.0,904.0,0.0,0.0,1.0,False,909.0,G,460,S,2891,1,1
Earth,0.0,PSO J318.5-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,469,P,2892,5,0
Earth,1.0,55 Cancri e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,469,P,2892,5,0
Earth,1.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,469,P,2892,5,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,1311.0,0.0,0.0,0.0,False,1311.0,F,598,P,2892,5,0
Earth,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,469,P,2892,5,0
Earth,0.0,55 Cancri e,27.0,0.0,688.0,307.0,779.0,0.0,19.0,False,1793.0,G,470,P,2893,1,1
Earth,0.0,PSO J318.5-22,24.0,0.0,0.0,0.0,443.0,244.0,1.0,False,688.0,F,599,P,2894,1,1
Earth,0.0,TRAPPIST-1e,38.0,0.0,1.0,0.0,288.0,0.0,556.0,True,845.0,G,461,S,2897,1,1
Mars,0.0,TRAPPIST-1e,28.0,0.0,523.0,0.0,0.0,970.0,0.0,False,1493.0,F,600,P,2899,1,1
Mars,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,2900,1,1
Earth,0.0,TRAPPIST-1e,16.0,0.0,0.0,20.0,0.0,300.0,681.0,False,1001.0,F,601,P,2901,2,0
Earth,0.0,PSO J318.5-22,24.0,0.0,,2.0,25.0,,707.0,True,734.0,F,601,P,2901,2,0
Earth,0.0,TRAPPIST-1e,33.0,0.0,123.0,760.0,0.0,0.0,0.0,False,883.0,G,471,P,2902,1,1
Earth,0.0,55 Cancri e,24.0,0.0,489.0,0.0,,0.0,0.0,False,489.0,G,462,S,2905,1,1
Earth,0.0,nan,29.0,0.0,1.0,0.0,133.0,104.0,574.0,False,812.0,G,463,S,2906,1,1
Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,9.0,2005.0,0.0,5.0,True,2019.0,F,552,S,2907,1,1
Earth,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,464,S,2908,2,0
nan,0.0,TRAPPIST-1e,13.0,0.0,649.0,2.0,0.0,124.0,143.0,False,918.0,F,553,S,2908,2,0
Earth,1.0,55 Cancri e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,473,P,2909,1,1
Earth,0.0,PSO J318.5-22,32.0,0.0,0.0,0.0,736.0,0.0,0.0,False,736.0,F,602,P,2910,1,1
Mars,1.0,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,178,P,2912,1,1
Mars,0.0,TRAPPIST-1e,49.0,0.0,21.0,25.0,1509.0,0.0,1042.0,False,2597.0,F,603,P,2913,1,1
Mars,0.0,TRAPPIST-1e,43.0,0.0,13.0,2119.0,315.0,0.0,261.0,True,2708.0,D,96,S,2919,3,0
Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,555,S,2919,3,0
Mars,1.0,TRAPPIST-1e,6.0,0.0,,0.0,0.0,0.0,0.0,True,0.0,F,555,S,2919,3,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,179.0,569.0,0.0,0.0,True,748.0,F,606,P,2920,1,1
Mars,0.0,TRAPPIST-1e,43.0,0.0,336.0,11.0,796.0,15.0,0.0,True,1158.0,F,609,P,2925,2,0
Mars,1.0,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,609,P,2925,2,0
Mars,0.0,TRAPPIST-1e,43.0,0.0,828.0,25.0,545.0,107.0,0.0,False,1505.0,,,,2926,1,1
Mars,1.0,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,611,P,2927,1,1
Europa,0.0,55 Cancri e,54.0,1.0,0.0,2062.0,2.0,19.0,1618.0,False,3701.0,B,92,P,2928,3,0
Europa,1.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,B,92,P,2928,3,0
Europa,1.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,92,P,2928,3,0
Earth,1.0,PSO J318.5-22,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,467,S,2929,1,1
Earth,0.0,TRAPPIST-1e,45.0,0.0,,9.0,0.0,857.0,16.0,False,882.0,G,474,P,2930,1,1
Earth,0.0,PSO J318.5-22,20.0,0.0,0.0,689.0,0.0,0.0,0.0,False,689.0,F,557,S,2934,1,1
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,28.0,0.0,6841.0,543.0,False,7412.0,T,2,P,2935,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,15.0,30.0,11.0,2.0,388.0,False,446.0,G,468,S,2936,1,1
Europa,1.0,TRAPPIST-1e,68.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,100,P,2938,1,1
Earth,0.0,PSO J318.5-22,23.0,0.0,5.0,308.0,363.0,7.0,0.0,True,683.0,F,615,P,2940,1,1
Earth,0.0,TRAPPIST-1e,16.0,,24.0,0.0,13.0,717.0,0.0,False,754.0,G,477,P,2941,1,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,198.0,44.0,97.0,30.0,510.0,False,879.0,F,558,S,2942,1,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,478,P,2943,1,1
Earth,0.0,TRAPPIST-1e,51.0,0.0,214.0,3.0,16.0,569.0,0.0,False,802.0,F,559,S,2944,4,0
Earth,0.0,PSO J318.5-22,2.0,0.0,,0.0,0.0,0.0,0.0,False,0.0,G,469,S,2944,4,0
Earth,1.0,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,469,S,2944,4,0
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,469,S,2944,4,0
Earth,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,479,P,2945,1,1
Europa,0.0,TRAPPIST-1e,55.0,0.0,0.0,1971.0,77.0,577.0,1050.0,True,3675.0,C,112,S,2948,1,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,,0.0,False,0.0,G,482,P,2949,1,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,310.0,0.0,374.0,0.0,5.0,False,689.0,F,617,P,2950,1,1
nan,0.0,55 Cancri e,25.0,0.0,0.0,641.0,0.0,2.0,0.0,True,643.0,E,179,P,2953,1,1
Earth,0.0,55 Cancri e,18.0,0.0,235.0,0.0,101.0,0.0,316.0,True,652.0,F,619,P,2954,1,1
Earth,0.0,PSO J318.5-22,28.0,0.0,3.0,141.0,0.0,0.0,1689.0,False,1833.0,G,470,S,2956,1,1
Earth,0.0,TRAPPIST-1e,26.0,0.0,1822.0,0.0,4.0,107.0,1204.0,False,3137.0,F,561,S,2958,1,1
Earth,0.0,PSO J318.5-22,28.0,0.0,1.0,0.0,933.0,614.0,0.0,False,1548.0,F,620,P,2959,1,1
Earth,0.0,TRAPPIST-1e,54.0,0.0,,,0.0,0.0,0.0,False,0.0,F,562,S,2960,1,1
Earth,0.0,TRAPPIST-1e,56.0,0.0,0.0,54.0,0.0,724.0,0.0,False,778.0,F,621,P,2961,1,1
Mars,0.0,TRAPPIST-1e,25.0,0.0,1228.0,0.0,132.0,0.0,0.0,False,1360.0,E,180,P,2962,1,1
Europa,0.0,TRAPPIST-1e,26.0,0.0,2050.0,8525.0,0.0,270.0,636.0,False,11481.0,A,35,S,2964,1,1
Earth,0.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,709.0,258.0,3.0,False,970.0,F,622,P,2965,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,2.0,417.0,323.0,0.0,84.0,True,826.0,E,181,P,2966,1,1
Earth,1.0,TRAPPIST-1e,43.0,0.0,0.0,,0.0,0.0,0.0,True,0.0,G,485,P,2968,1,1
Earth,0.0,nan,37.0,0.0,221.0,0.0,32.0,38.0,516.0,False,807.0,G,486,P,2969,1,1
Earth,0.0,TRAPPIST-1e,,0.0,740.0,82.0,6.0,,1.0,False,829.0,,,,2970,1,1
Europa,0.0,TRAPPIST-1e,38.0,0.0,0.0,3135.0,0.0,26.0,3.0,True,3164.0,T,3,P,2971,1,1
Earth,0.0,TRAPPIST-1e,14.0,0.0,0.0,1.0,1441.0,0.0,190.0,True,1632.0,E,182,P,2972,1,1
Earth,,PSO J318.5-22,20.0,0.0,0.0,0.0,585.0,0.0,10.0,False,595.0,F,564,S,2975,1,1
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,B,93,P,2979,1,1
Europa,1.0,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,111,S,2982,1,1
Earth,0.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,31.0,0.0,810.0,True,841.0,E,183,P,2983,1,1
Europa,0.0,TRAPPIST-1e,37.0,0.0,0.0,210.0,0.0,4114.0,0.0,False,4324.0,D,97,S,2984,1,1
Mars,0.0,TRAPPIST-1e,15.0,0.0,5711.0,0.0,2516.0,0.0,1370.0,False,9597.0,E,197,S,2986,1,1
Europa,0.0,55 Cancri e,33.0,0.0,396.0,1280.0,7.0,308.0,4941.0,False,6932.0,A,36,S,2988,1,1
Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,472,S,2990,1,1
nan,0.0,PSO J318.5-22,49.0,0.0,0.0,,0.0,160.0,528.0,False,688.0,F,570,S,2992,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,1252.0,6.0,,123.0,706.0,False,2087.0,F,571,S,2993,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,173.0,0.0,14.0,0.0,603.0,False,790.0,E,198,S,2994,1,1
Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,94,P,2995,2,0
Europa,1.0,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,94,P,2995,2,0
Earth,0.0,55 Cancri e,31.0,0.0,0.0,611.0,2.0,4.0,22.0,False,639.0,F,626,P,2996,1,1
